Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,FLO - Canadian Tire - Etobicoke,1612 The Queensway,,Etobicoke,ON,M8Z 1V1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,43.617111,-79.544867,2024-01-22,129523,2024-01-22 02:24:13 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,7120 Hurontario (2019),7120 Hurontario St,,Mississauga,ON,L5S 1Z8,,888-356-8911,E,,Public,24 hours daily,,,,,,6,1,,FLO,https://flo.ca/,GPS,43.647357,-79.709644,2024-01-22,129533,2024-01-22 02:25:23 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,10 Peel Centre Drive - Suite A,10 Peel Centre Dr,,Brampton,ON,L6T 4B9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,1,,FLO,https://flo.ca/,GPS,43.719035,-79.722865,2024-01-22,129545,2024-01-22 02:24:47 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Cadillac Fairview -  Shops at Don Mills,1090 Don Mills Rd,,Toronto,ON,M3C 3R6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,43.735299,-79.345475,2024-01-22,129547,2024-01-22 02:23:34 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Cadillac Fairview - Fairview Mall,1800 Sheppard Ave E,,North York,ON,M2J 5A7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,43.777867,-79.3463,2024-01-22,129553,2024-01-22 02:26:05 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Canadian Tire - Woodbridge,3850 Hwy 7,,Woodbridge,ON,L4L 9C3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,2,,FLO,https://flo.ca/,GPS,43.790349,-79.55176,2024-01-22,129557,2024-01-22 02:26:15 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Canadian Tire - Richmond Hill,8830 Yonge St,,Richmond Hill,ON,L4C 6Z6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,2,,FLO,https://flo.ca/,GPS,43.84246,-79.43112,2024-01-22,129560,2024-01-22 02:22:27 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Canadian Tire - Pickering,1735 Pickering Pkwy,,Pickering,ON,L1V 7C7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,2,,FLO,https://flo.ca/,GPS,43.842953,-79.069323,2024-01-22,129562,2024-01-22 02:23:36 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Cadillac Fairview - Markville Mall,5000 Hwy 7,,Markham,ON,L3R 4M9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,43.868027,-79.28659,2024-01-22,129565,2024-01-22 02:23:58 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Canadian Tire - Belleville,103 Bell Blvd,,Belleville,ON,K8P 4V2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,44.186798,-77.400017,2024-01-22,129573,2024-01-22 02:22:26 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Peterborough - Lansdowne Mall,645 Lansdowne St,,Peterborough,ON,K9J 7Y5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,44.283849,-78.331762,2024-01-22,129593,2024-01-22 02:23:44 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Peterborough - Norwood Foodland,4 County Rd 40 #40,,Norwood,ON,K0L 2V0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,44.382074,-77.980334,2024-01-22,129598,2024-01-22 02:24:16 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FLO - Cadillac Fairview - Rideau Center,50 Rideau St.,,Ottawa,ON,K1N 9J7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,45.426082,-75.690165,2024-01-22,129661,2024-01-22 02:25:36 UTC,,,,2019-07-17,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CoK Public - Frontenac Parking Lot,11 Queen Street,,Kingston,ON,K7K 1A1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,2,,FLO,https://flo.ca/,GPS,44.232402,-76.479451,2024-01-22,139502,2024-01-22 02:23:08 UTC,,,,2019-08-07,,,,,CHADEMO J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ivy - Huntsville,150 Hanes Rd,Located at Harvey's / Swiss Chalet,Huntsville,ON,P1H 1M4,,888-550-5155,E,,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,A D Debit M V,,,,,,2,,IVY,https://ivycharge.com/,200-9,45.332649,-79.235065,2022-04-13,145733,2023-03-27 18:25:19 UTC,P,,,2019-09-29,,,,,CHADEMO J1772COMBO,CA,Situé à Harvey's / Swiss Chalet,24 heures par jour; Accepte aussi le paiement via l'application,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$0.30 per minute,"0,30 $ par minute",,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada EV Fast Charger,1063 Dawson Rd,,Thunder Bay,ON,P7B 1K7,,807-767-5131,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,48.4517155,-89.2548784,2021-06-07,146572,2022-06-03 20:40:05 UTC,P,,,2019-10-02,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,731 Centre St,,Espanola,ON,P5E 1S3,,705-869-0643  800-668-0220,E,,Public,24 hours daily,,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,46.24782798156149,-81.76009195764163,2021-12-13,147005,2022-06-03 20:40:05 UTC,P,,,2019-10-10,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free; DC Fast: $0.33 per minute,L2: Gratuit; DC Fast: $0.33 par minute,,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada EV Fast Charger,1810 Regent St,,Sudbury,ON,P3E 3Z8,,705-522-0710  800-668-0220,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,46.453639,-81.00455,2024-01-12,147006,2024-01-12 14:23:28 UTC,P,,,2019-10-07,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.50 per minute,$0.50 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,CF Fairview Mall - Tesla Supercharger,1800 Sheppard Avenue East,,North York,ON,M2J 5A7,,877-798-3752,E,,Public,24 hours daily,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,43.775977,-79.344475,2023-07-01,149338,2023-07-14 19:41:28 UTC,P,,,2019-09-30,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SENECA-NH CPE250-1,Au Large Blvd,,Toronto,ON,M2J2X5,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.795829,-79.351451,2024-01-22,149884,2024-01-22 01:53:54 UTC,,,,2019-12-11,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,311 Main St Highway 17,,Ignace,ON,P0T 1T0,,807-934-2953  800-668-0220,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,49.4168041,-91.6595387,2021-06-07,150366,2024-01-19 18:13:21 UTC,P,,,2019-07-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.50 per minute,"0,55 $ par minute",,,,,,,,,false,,,,,,,,,false
ELEC,SENECA-NH CPE250-2,Au Large Blvd,,Toronto,ON,M2J2X5,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.795833,-79.351459,2024-01-22,150381,2024-01-22 01:53:54 UTC,,,,2019-12-20,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,1 Horseshoe Lake Rd,,Parry Sound,ON,P2A 2W8,,800-668-0220  705-378-4134,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,45.3065471,-79.8959302,2024-01-12,150484,2024-01-12 14:23:28 UTC,P,,,2019-07-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.50 per minute,$0.50 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,325 Stewart Blvd,,Brockville,ON,K6V 4W8,,613-342-0841  800-668-0220,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,44.6006749,-75.7032006,2021-06-07,151976,2022-06-03 20:40:05 UTC,P,,,2019-12-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,713 Trunk Rd,,Sault Ste. Marie,ON,P6A 3T2,,705-942-1712  800-668-0220,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,46.5230528,-84.2703186,2024-01-12,151977,2024-01-12 14:23:28 UTC,P,,,2019-12-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.50 per minute,$0.50 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,1221 Arthur Street West,,Thunder Bay,ON,P7K 1K2,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,48.381055,-89.312274,2023-07-01,153414,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,1229 Highway 17,,Kenora,ON,P9N 1L9,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,49.759447,-94.473103,2023-07-01,153415,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,XTR Gas Station - Tesla Supercharger,17 Trans-Canada Highway,,White River,ON,P0N 3G0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,48.591881,-85.272325,2023-07-01,153426,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ignace Town Plaza - Tesla Supercharger,304 Main Street,,Ignace,ON,P0T 1T0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,49.416446,-91.659839,2023-07-01,153436,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Esso / On The Run - Tesla Supercharger,331 Highway 17 West,,McKerrow,ON,P0P 1M0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,46.286494,-81.775164,2023-07-01,153437,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,33277 Hwy 17,,Deep River,ON,K0J 1P0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,46.099683,-77.499963,2023-07-01,153439,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Water Tower Inn - Tesla Supercharger,360 Great Northern Road,,Sault Ste. Marie,ON,P6B 4Z7,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,46.538211,-84.316643,2023-07-01,153440,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Simcoe Plaza - Tesla Supercharger,41 Simcoe Plaza,,Terrace Bay,ON,P0T 2W0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,48.783022,-87.099836,2023-07-01,153444,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Nipigon Tourist Information Centre - Tesla Supercharger,453 Trans-Canada Highway,,Nipigon,ON,P0T 2J0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,49.017617,-88.307553,2023-07-01,153446,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Upsala Garage and Family Restaurant - Tesla Supercharger,4810 Highway 17,,Upsala,ON,P0T 2Y0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,49.041832,-90.46867,2023-07-01,153447,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Esso - Tesla Supercharger,498 Causley Street,,Blind River,ON,P0R 1B0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,46.185322,-82.926876,2023-07-01,153448,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Red River Co-op - Dryden - Tesla Supercharger,640 Government Street,,Dryden,ON,P8N 2P6,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,49.785605,-92.809966,2023-07-01,153452,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Canadian Tire - Tesla Supercharger,890 McKeown Avenue,,North Bay,ON,P1B 8M1,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,46.33226,-79.470873,2023-07-01,153457,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Swipe Pump & Go - Tesla Supercharger,95 Mission Road,,Wawa,ON,P0S 1K0,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,47.983312,-84.779863,2023-07-01,153459,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,3733 Highway 7 W,,Woodbridge,ON,L4L 1A6,,905-264-0041,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-8,43.7890617,-79.5468302,2021-06-07,153618,2022-06-03 20:40:05 UTC,P,,,2020-01-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,175 Cundles Rd E,,Barrie,ON,L4M 4X7,,705-726-2224  800-668-0220,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,44.41103991035202,-79.6890579121643,2021-06-07,153619,2022-06-03 20:40:05 UTC,P,,,2020-01-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,3100 Ellesmere Rd,,Scarborough,ON,M1E 4C2,,416-208-7018  800-668-0220,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,,,,1,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,43.785642,-79.1940392,2024-01-12,153620,2024-01-12 14:23:28 UTC,P,,,2020-01-01,,,,,CHADEMO J1772 J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free; DC Fast: $0.50 per minute,L2: Gratuit; DC Fast: $0.50 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Flesherton Office,22 Sydenham St,,Flesherton,ON,N0C 1E0,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,44.262334,-80.551115,2024-01-22,153838,2024-01-22 02:22:48 UTC,,,,2020-02-20,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ivy - Blind River,43 Causley St,,Blind River,ON,P0R 1B0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,A D M V,,,,,,2,,IVY,https://ivycharge.com/,200-9,46.185195,-82.952585,2022-04-13,153917,2023-03-27 18:25:19 UTC,P,,,2020-07-27,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour; Accepte aussi le paiement via l'application,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$0.30 per minute,"0,30 $ par minute",,,,,,,,,false,,,,,,,,LD,false
ELEC,Petro-Canada EV Fast Charger,490 White St,,Cobourg,ON,K9A 5N4,,905-373-8317,E,,Public,24 hours daily,,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,200-9,43.977902,-78.194677,2021-06-07,155358,2022-06-03 20:40:05 UTC,P,,,2020-03-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,498 Highway 17,,Nipigon,ON,P0T 2J0,,807-887-3646  800-668-0220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Debit M V,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,49.02285198689961,-88.29670185924682,2024-01-12,155365,2024-01-12 14:23:28 UTC,P,,,2020-03-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,$0.50 per minute,$0.50 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Petro-Canada EV Fast Charger,137 Mission Rd,,Wawa,ON,P0S 1K0,,705-856-7800  800-668-0220,E,,Public - Credit card at all times,24 hours daily,A Debit M V,,,,,,2,,PETROCAN,https://www.petro-canada.ca/en/personal/fuel/canadas-electric-highway/,GPS,47.98756246718134,-84.77794741531372,2021-06-07,155367,2022-06-03 20:40:05 UTC,P,,,2020-03-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,$0.33 per minute,$0.33 par minute,,,,,,,,,false,,,,,,,,,false
ELEC,Hydro One Inc,2900 Power Dam Dr,,Cornwall,ON,K6J 5Y2,,,P,2020-09-01,PLANNED - not yet accessible (Public),,,,,,,,3,,Non-Networked,,GPS,45.0406749,-74.797032,2020-06-08,156662,2023-02-23 17:33:10 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,UTILITY,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Hydro One Inc,1037 Sydenham Rd,,Kingston,ON,K7M 3L8,,,P,2020-09-01,PLANNED - not yet accessible (Public),,,,,,,,3,,Non-Networked,,GPS,44.26725,-76.5447,2020-06-08,156663,2023-02-23 17:33:10 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,UTILITY,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,Ivy - Kemptville,309 Colonnade Dr,,Kemptville,ON,K0G 1J0,,888-550-5155,E,,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,A D M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,45.02957638683092,-75.63405486327785,2022-04-13,156664,2023-03-27 18:25:19 UTC,P,,,2020-08-11,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour; Accepte aussi le paiement via l'application,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER_ENTERTAINMENT,,,,,,,$0.30 per minute,"0,30 $ par minute",,,,,,,,,false,,,,,,,,LD,false
ELEC,Hydro One Inc,99 Drummond St W,,Perth,ON,K7H 3E7,,613-267-6473,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,44.9116641,-76.26088,2022-01-11,156665,2023-02-23 17:33:10 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,UTILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Hydro One Inc,167 Biggs Rd,,Laurentian Valley,ON,K8A 6W7,,,P,2020-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,45.813818,-77.218845,2020-06-08,156666,2023-02-23 17:33:10 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Ivy - Peterborough,1144 Lansdowne St W,,Peterborough,ON,K9J 5X9,,,P,2022-10-15,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily; Also accepts in-app payment,A D M V,,,,,,2,,IVY,https://ivycharge.com/,GPS,44.28107292113445,-78.3501783888855,2022-04-13,156667,2023-03-27 18:25:19 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour; Accepte aussi le paiement via l'application,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,$0.30 per minute,"0,30 $ par minute",,,,,,,,,false,,,,,,,,LD,false
ELEC,SmartCenters Oshawa South,680 Laval Dr,,Oshawa,ON,L1J 6X2,,905-760-6200,P,2024-12-01,PLANNED - not yet accessible (Public),,,,,,,,3,,Non-Networked,,200-9,43.881444,-78.882131,2023-12-13,156668,2023-12-13 17:24:19 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,,
